Age,Gender,Annual_Income,Spending_Score
-0.6666666666666666,0.0,0.4653944776431488,0.7755102040816326
0.1111111111111111,-1.0,0.8352647275688644,0.8979591836734694
0.2222222222222222,-1.0,-0.42125304015759296,0.5102040816326531
-0.8611111111111112,0.0,-0.5913037736471987,0.12244897959183673
-0.8333333333333334,0.0,0.49040905939449964,0.5102040816326531
-0.3333333333333333,0.0,0.54084541142549,-0.22448979591836735
-0.75,-1.0,0.5976977340508656,-0.2857142857142857
-0.8333333333333334,0.0,-0.42605126173418295,-0.6938775510204082
0.8055555555555556,0.0,-0.6762300945337691,-0.3469387755102041
0.2222222222222222,-1.0,-0.5033950719182981,-0.9795918367346939
-0.4722222222222222,0.0,0.6754487327632694,0.4897959183673469
0.25,-1.0,-0.21828606644876578,0.5918367346938775
-0.8055555555555556,0.0,-0.2378641310926959,-0.6938775510204082
-0.6111111111111112,-1.0,0.5579803448996885,0.9183673469387755
-0.08333333333333333,-1.0,0.28491091375306765,0.7346938775510204
0.2777777777777778,-1.0,-0.8399198829057853,0.6122448979591837
-0.9722222222222222,0.0,0.984867993881167,0.6326530612244898
0.9722222222222222,0.0,-0.775661131103701,0.9387755102040817
0.3055555555555556,0.0,-0.24123169027259622,-0.9795918367346939
-0.7777777777777778,0.0,-0.7007164317078808,-0.7959183673469388
-0.9166666666666666,0.0,0.998041093026071,-0.04081632653061224
0.4444444444444444,0.0,0.601296400233308,-0.30612244897959184
-0.8333333333333334,0.0,-2.2010190718302575e-05,-0.9183673469387755
-0.4166666666666667,-1.0,-0.6710687048103272,-0.30612244897959184
0.19444444444444445,0.0,0.3566311202086566,-0.12244897959183673
-0.9722222222222222,-1.0,0.9167464536080205,0.12244897959183673
0.6944444444444444,0.0,0.003961834329294463,-0.8979591836734694
0.19444444444444445,-1.0,-0.7820000660305721,-0.7346938775510204
0.5277777777777778,-1.0,0.6797737352394159,0.08163265306122448
0.1111111111111111,0.0,-0.3131940088260865,-0.5714285714285714
1.0,-1.0,0.15291580001540714,-0.5306122448979592
-0.4166666666666667,-1.0,0.2922733225483399,0.8979591836734694
-0.5277777777777778,-1.0,-0.41619069629238337,0.02040816326530612
0.6944444444444444,0.0,0.6060395963331022,0.9183673469387755
0.08333333333333333,-1.0,-0.03794556879835364,-0.8979591836734694
0.6111111111111112,0.0,0.8828507599018346,0.7346938775510204
-0.3888888888888889,0.0,-0.4939196848140689,0.22448979591836735
0.7777777777777778,-1.0,-0.2665874299800808,0.30612244897959184
0.8333333333333334,-1.0,-0.808753452848669,-0.9387755102040817
0.05555555555555555,-1.0,-0.7242893459671828,0.02040816326530612
-0.9166666666666666,-1.0,0.09846258817832657,-0.16326530612244897
0.027777777777777776,0.0,-0.35243817887681994,0.7142857142857143
-0.8333333333333334,0.0,0.11810668339441162,0.5918367346938775
-0.25,0.0,-0.2945513772876842,-0.24489795918367346
-0.7222222222222222,0.0,0.44667481043723245,-0.7346938775510204
0.3611111111111111,-1.0,0.22333740521861623,0.5918367346938775
0.4166666666666667,-1.0,-0.39300296037065163,0.5306122448979592
-0.7777777777777778,-1.0,-0.3073833184764546,-0.4489795918367347
-0.25,0.0,0.4174892975447632,-1.0204081632653061
-0.4166666666666667,-1.0,-0.7089042226550893,-0.7959183673469388
-0.75,-1.0,0.9844828155435967,-0.5306122448979592
0.1111111111111111,-1.0,-0.2642213344778632,-0.7142857142857143
-0.2222222222222222,0.0,-0.23604829035843597,-0.9795918367346939
-0.25,-1.0,0.311488219045418,0.3469387755102041
0.25,-1.0,-0.5795173165175477,-1.0
-0.5,0.0,-0.5021184808566366,-0.5714285714285714
-0.8055555555555556,-1.0,0.9802788691164009,-0.4489795918367347
0.2222222222222222,0.0,-0.9523259269041566,-0.24489795918367346
-0.5,0.0,0.18074768617870074,-0.32653061224489793
-0.16666666666666666,-1.0,0.6748214423277977,0.061224489795918366
-0.1111111111111111,-1.0,-0.08924031826735779,-0.3877551020408163
-0.16666666666666666,-1.0,-0.6990766724993672,0.8979591836734694
-0.1388888888888889,-1.0,0.886372390416763,-1.0
0.7222222222222222,-1.0,-0.8635918430233198,-0.04081632653061224
-0.5833333333333334,-1.0,0.28330416983063156,0.7959183673469388
-0.9166666666666666,0.0,-0.5856031342511583,-0.3469387755102041
-0.4444444444444444,-1.0,-0.7983096173528343,0.8163265306122449
0.8055555555555556,-1.0,0.70837597807785,0.04081632653061224
0.0,-1.0,-0.8804406440181805,0.20408163265306123
0.75,-1.0,0.8740466836145135,-0.12244897959183673
-0.2777777777777778,0.0,-0.0847172240747466,0.08163265306122448
-0.8611111111111112,0.0,0.6583027941937117,-0.40816326530612246
-0.4166666666666667,-1.0,0.40135582774824746,0.6122448979591837
0.5833333333333334,-1.0,0.09764821112174937,-0.32653061224489793
-0.9722222222222222,-1.0,-0.14635676318135296,0.8571428571428571
-0.8333333333333334,0.0,0.497562371377948,0.5714285714285714
-0.2777777777777778,-1.0,0.040256638823775406,-0.7551020408163265
0.027777777777777776,-1.0,0.20096404635346166,-0.40816326530612246
0.16666666666666666,0.0,-0.11404580320688479,-0.4897959183673469
-0.5833333333333334,0.0,-0.4536410357995752,-0.4897959183673469
-0.05555555555555555,-1.0,-0.532701640859718,-0.8571428571428571
0.5,-1.0,-0.47073194889233716,0.04081632653061224
0.5,0.0,0.4771149042006449,0.16326530612244897
0.5,-1.0,-0.8108884413483443,0.42857142857142855
0.3888888888888889,0.0,0.645812010961075,-0.5510204081632653
0.3055555555555556,0.0,-0.9485071588145312,-0.3877551020408163
0.75,-1.0,0.025025586846710027,-0.3469387755102041
0.2777777777777778,-1.0,0.12412647055586737,-0.6326530612244898
0.6111111111111112,0.0,-0.2559344976724223,-0.061224489795918366
-0.6666666666666666,-1.0,-0.10753078675426722,-0.9591836734693877
0.3888888888888889,-1.0,0.937072864736373,-0.32653061224489793
0.4444444444444444,0.0,0.8566696380424136,-0.7551020408163265
0.08333333333333333,0.0,0.6128627554557761,-0.8571428571428571
1.0,-1.0,-0.8244357137354595,0.9591836734693877
0.3055555555555556,0.0,-0.1289797176092531,0.32653061224489793
-0.5,-1.0,0.3702774384540042,-0.22448979591836735
0.5,-1.0,-0.5184060219881805,0.16326530612244897
0.19444444444444445,0.0,0.6334752990634663,0.8571428571428571
-0.2222222222222222,0.0,-0.725466891170612,0.061224489795918366
0.3888888888888889,0.0,0.05415607426238348,-0.1836734693877551
-0.6388888888888888,-1.0,-0.3687477301990822,0.2857142857142857
-0.08333333333333333,0.0,0.958466770114563,-0.40816326530612246
-0.4722222222222222,-1.0,0.2597532657620478,-0.5918367346938775
-0.8055555555555556,0.0,0.3566531303993749,0.24489795918367346
-0.6666666666666666,0.0,0.9459759868819263,-0.4897959183673469
-0.9166666666666666,-1.0,0.7254778962659711,-0.3673469387755102
0.3055555555555556,0.0,-0.30502822806959623,-0.8367346938775511
-0.9166666666666666,0.0,0.6928477885260875,0.5918367346938775
-0.8888888888888888,-1.0,-0.029889838995454894,0.46938775510204084
0.4444444444444444,-1.0,0.9801578130674502,-0.7755102040816326
0.4722222222222222,0.0,0.4353175520265883,-0.7755102040816326
-0.75,-1.0,-0.7585482078202208,0.5306122448979592
-0.9166666666666666,-1.0,0.07291976184973643,0.08163265306122448
-0.027777777777777776,0.0,0.44779733016386586,-0.3877551020408163
-0.08333333333333333,-1.0,-0.2328788228950004,0.673469387755102
-0.1388888888888889,-1.0,0.9315703170567973,-0.16326530612244897
0.05555555555555555,-1.0,-0.6011643390889982,-0.673469387755102
0.027777777777777776,0.0,0.2808940539469775,0.9183673469387755
0.8333333333333334,0.0,0.8628655067296158,-0.14285714285714285
-0.4444444444444444,0.0,0.22590159243729846,0.40816326530612246
-0.2222222222222222,-1.0,-0.6704854347562922,0.22448979591836735
-0.75,0.0,0.7708408993363928,0.9387755102040817
-0.027777777777777776,-1.0,0.5184280321788989,-0.32653061224489793
0.3055555555555556,0.0,0.515390625859773,-0.04081632653061224
-0.8888888888888888,0.0,0.5411535540955462,0.6530612244897959
-0.8611111111111112,-1.0,0.05856911750140315,-0.5306122448979592
-1.0,-1.0,-0.14078818492962242,0.2653061224489796
-0.2777777777777778,-1.0,0.6859145784498223,0.5102040816326531
-0.4444444444444444,-1.0,0.7961966390438773,0.3469387755102041
0.0,0.0,-0.6799718269558805,-0.1836734693877551
0.9444444444444444,-1.0,0.6441832568479205,0.0
-0.8333333333333334,-1.0,0.837564792498927,0.8979591836734694
0.4444444444444444,0.0,0.5613258938888706,-0.3469387755102041
-0.3333333333333333,-1.0,0.09629458439257377,0.6326530612244898
0.5555555555555556,0.0,0.8996445354198994,0.2857142857142857
-0.8888888888888888,-1.0,0.31947791827616184,-0.6326530612244898
0.6666666666666666,0.0,-0.15875950565111646,0.4897959183673469
-0.2777777777777778,-1.0,-0.2773173979552533,-1.0204081632653061
0.4444444444444444,0.0,-0.29216327159474836,0.10204081632653061
0.1111111111111111,-1.0,0.15564506366447664,0.8163265306122449
-0.4444444444444444,0.0,-0.4265024706439081,-0.5510204081632653
0.9444444444444444,0.0,0.8793401344822653,-0.02040816326530612
-0.5833333333333334,-1.0,0.7555878371686091,-0.4489795918367347
0.1388888888888889,-1.0,-0.13696941683999692,0.9387755102040817
0.5,-1.0,-0.2858243366678772,-0.3877551020408163
-0.75,0.0,-0.7721505056841318,-0.4489795918367347
-0.5277777777777778,-1.0,0.33020788625133435,-0.3673469387755102
-0.4722222222222222,-1.0,0.3833074713592393,-0.12244897959183673
-0.2777777777777778,-1.0,0.8511010597906831,-0.9183673469387755
-0.6944444444444444,0.0,-0.6714538831478974,0.04081632653061224
0.1111111111111111,-1.0,0.3329811702818405,-0.32653061224489793
-0.4166666666666667,-1.0,0.10874134724377386,-0.9795918367346939
-0.5833333333333334,0.0,0.7990249485511792,-1.0204081632653061
0.3055555555555556,-1.0,0.4578890026082076,-0.14285714285714285
-0.05555555555555555,-1.0,-0.360879087017289,-0.40816326530612246
-0.25,-1.0,-0.5610507665048917,0.2653061224489796
0.7777777777777778,0.0,0.14565243707836728,-0.10204081632653061
0.1388888888888889,-1.0,-0.6951918738375868,0.5510204081632653
-0.5555555555555556,-1.0,-0.5252401862062135,0.42857142857142855
-0.05555555555555555,0.0,-0.872406924406,-0.9795918367346939
0.1388888888888889,0.0,0.9364785895869787,-0.08163265306122448
-0.25,-1.0,-0.14073315945282666,-0.16326530612244897
-0.6944444444444444,0.0,0.4083660734920268,0.6326530612244898
0.8055555555555556,0.0,0.43189496736989225,0.40816326530612246
-0.7777777777777778,0.0,0.020249375460838367,0.9183673469387755
0.6944444444444444,0.0,-0.9030120945997997,-0.061224489795918366
-0.1388888888888889,0.0,0.9730485214654385,-0.3673469387755102
-0.9722222222222222,-1.0,-0.5943411799663244,-0.3877551020408163
-0.16666666666666666,-1.0,-0.1783815906764832,0.3877551020408163
-0.8888888888888888,0.0,-0.7554997964057358,-0.22448979591836735
0.0,0.0,-0.23142615030759242,-0.22448979591836735
0.8055555555555556,0.0,0.624209008771061,0.02040816326530612
0.16666666666666666,0.0,0.6399573002300065,-0.3469387755102041
0.6666666666666666,-1.0,-0.20186646417291207,0.5306122448979592
-0.5833333333333334,-1.0,-0.8096558706681194,0.4489795918367347
-0.75,-1.0,-0.7485005557573157,-0.02040816326530612
-0.5833333333333334,-1.0,0.12324606292713526,0.0
0.027777777777777776,0.0,-0.3822509822047608,-0.7755102040816326
-0.2222222222222222,-1.0,0.7912113308461818,0.2653061224489796
0.9166666666666666,-1.0,-0.6886658522896101,0.5102040816326531
0.6944444444444444,0.0,-0.2845587507015748,0.4489795918367347
-0.9722222222222222,-1.0,0.6228663871372445,-0.14285714285714285
-0.8888888888888888,-1.0,-0.10458142119801468,0.0
-0.6388888888888888,0.0,-0.279914600460013,-0.8775510204081632
0.8333333333333334,0.0,0.5042754795470302,0.5918367346938775
-0.75,0.0,-0.5826097483134691,1.0
-0.9444444444444444,0.0,0.030186976570151982,-0.24489795918367346
-0.5,0.0,0.9041786347078697,0.9795918367346939
0.6388888888888888,-1.0,-0.15675657829575093,0.8367346938775511
0.3611111111111111,-1.0,-0.5076210285362123,-0.5102040816326531
-0.7777777777777778,0.0,-0.29144794039640354,-0.9591836734693877
-0.5555555555555556,-1.0,0.2880913863118624,-0.4897959183673469
-0.3888888888888889,0.0,-0.7153091881541154,0.3877551020408163
-0.3611111111111111,0.0,-0.8393256077563912,0.8979591836734694
0.08333333333333333,0.0,-0.09718599711666502,-0.673469387755102
-0.5277777777777778,-1.0,-0.887395864285164,-0.673469387755102
0.8611111111111112,-1.0,0.361605423310993,-0.8163265306122449
0.25,-1.0,0.025707902758977406,0.8163265306122449
-0.5277777777777778,0.0,-0.8380270065040114,-0.7346938775510204
0.6388888888888888,0.0,0.5298073007802613,0.12244897959183673
-0.8055555555555556,0.0,-0.4100828683680544,-0.24489795918367346
-0.7222222222222222,0.0,0.9374250277878657,-0.6530612244897959
-0.6388888888888888,0.0,-0.2600173880506675,-0.46938775510204084
0.8611111111111112,-1.0,0.23001749810162106,-0.2857142857142857
1.0,0.0,-0.7376605368285516,0.8775510204081632
-0.7222222222222222,0.0,0.554953943675922,0.40816326530612246
0.4444444444444444,0.0,-0.6921654726138202,0.061224489795918366
-0.2222222222222222,0.0,-0.3856515566707385,-0.061224489795918366
0.4722222222222222,0.0,0.8947252577943587,0.4897959183673469
0.75,-1.0,0.17302210923657654,-0.5510204081632653
-0.5277777777777778,0.0,-0.27490728207159915,0.04081632653061224
-0.4722222222222222,0.0,0.28166441062211806,-0.9183673469387755
0.4722222222222222,0.0,0.8449272012941992,-0.9183673469387755
-0.1111111111111111,0.0,0.34869644645470854,0.6530612244897959
0.3055555555555556,0.0,0.7464756182112318,1.0
0.8055555555555556,0.0,0.46219199489363577,0.7551020408163265
-0.4166666666666667,-1.0,-0.8363762422001386,-1.0
-0.6111111111111112,-1.0,0.5950895264507466,0.2653061224489796
-0.7777777777777778,0.0,-0.7576457900007704,-0.5714285714285714
-0.8333333333333334,0.0,0.8240615404932484,-0.6122448979591837
0.3055555555555556,-1.0,-0.708882212464371,-0.30612244897959184
-0.5,-1.0,0.11348454334356807,0.02040816326530612
-0.3611111111111111,-1.0,0.04995212783518769,0.061224489795918366
0.8055555555555556,-1.0,0.9334301781724939,0.08163265306122448
0.19444444444444445,-1.0,-0.5404162127064831,-0.30612244897959184
0.8333333333333334,-1.0,0.386047740103668,-1.0204081632653061
-0.5833333333333334,-1.0,0.004930282720899777,-0.04081632653061224
0.9722222222222222,-1.0,-0.23142615030759242,-0.02040816326530612
-0.5277777777777778,-1.0,0.8085773713229225,0.3469387755102041
0.9722222222222222,-1.0,-0.19865297632803988,0.16326530612244897
-0.3888888888888889,0.0,0.7855437067362189,-0.5714285714285714
0.4166666666666667,-1.0,-0.5634168620071093,-0.32653061224489793
0.9444444444444444,-1.0,0.6996049170766064,0.3673469387755102
-0.5555555555555556,-1.0,-0.774934794809997,0.673469387755102
0.9444444444444444,0.0,-0.3203693310002531,-0.8571428571428571
0.19444444444444445,-1.0,-0.9387566443263231,0.16326530612244897
0.16666666666666666,-1.0,0.8878580782902484,0.9591836734693877
0.6666666666666666,-1.0,-0.9447654263924197,0.8163265306122449
-0.5277777777777778,-1.0,-0.35605885524998077,-0.4489795918367347
-0.027777777777777776,0.0,0.6699351799883346,-0.46938775510204084
-0.5833333333333334,0.0,-0.10751978165890808,0.2653061224489796
0.8888888888888888,0.0,0.7241022593460772,0.40816326530612246
1.0,-1.0,0.0966907678255032,0.6938775510204082
0.8333333333333334,0.0,-0.38204188539293693,0.061224489795918366
0.0,-1.0,-0.06703203583259049,-0.04081632653061224
-0.9444444444444444,0.0,0.8759395600162876,-0.6122448979591837
0.8888888888888888,-1.0,-0.8914457393773317,-0.2857142857142857
0.5277777777777778,-1.0,0.39920983415321293,0.061224489795918366
-0.5277777777777778,-1.0,0.12415948584194482,0.8775510204081632
0.9444444444444444,-1.0,-0.791156305369386,-0.9591836734693877
0.0,-1.0,0.042611729230633784,0.2857142857142857
-0.9722222222222222,0.0,0.4502954868103932,0.20408163265306123
0.8333333333333334,0.0,-0.9545599612620643,-0.061224489795918366
0.16666666666666666,-1.0,-0.7302541076518428,-0.3877551020408163
-0.4166666666666667,-1.0,-0.30479712106705403,0.30612244897959184
0.8611111111111112,-1.0,-0.5415497375284757,-0.2653061224489796
0.16666666666666666,-1.0,-0.19240208216404195,0.7755102040816326
0.8611111111111112,0.0,-0.8582103513926949,0.0
0.7777777777777778,-1.0,0.5604014658787019,-0.14285714285714285
-0.2777777777777778,0.0,0.997457822972036,-0.9591836734693877
-0.16666666666666666,0.0,0.1734623130509426,-1.0204081632653061
-0.9166666666666666,-1.0,-0.733687697403898,-0.061224489795918366
0.9166666666666666,0.0,-0.6009772524678927,0.8775510204081632
-0.3611111111111111,0.0,-0.4528046485522797,-0.2857142857142857
-0.05555555555555555,-1.0,0.35118359800587673,-0.42857142857142855
0.6111111111111112,-1.0,-0.3803471007076276,-0.4897959183673469
0.5,-1.0,-0.42718478655617553,-0.9591836734693877
0.3611111111111111,0.0,-0.9505100861698966,-0.6530612244897959
-0.6111111111111112,-1.0,-0.2814002883334984,0.5306122448979592
0.4722222222222222,-1.0,-0.138576160762433,-0.3673469387755102
-0.4444444444444444,0.0,-0.593515797814388,0.04081632653061224
0.08333333333333333,-1.0,-0.9097141976735228,0.16326530612244897
0.7222222222222222,0.0,0.4741765437397515,-0.02040816326530612
0.16666666666666666,0.0,0.45596311092035613,0.0
-0.027777777777777776,0.0,0.7536069200039618,-0.5102040816326531
0.8333333333333334,-1.0,0.3277537499862436,0.7959183673469388
-0.7777777777777778,0.0,-0.624286044438575,0.4897959183673469
-0.5555555555555556,-1.0,0.32881023914072216,0.24489795918367346
0.3611111111111111,-1.0,0.9295673897014317,-0.5714285714285714
-0.6388888888888888,-1.0,0.4980906159551873,-0.2653061224489796
0.75,-1.0,0.0855536113220421,0.7755102040816326
0.3611111111111111,0.0,0.1508248318971684,-0.20408163265306123
-0.6111111111111112,-1.0,0.739289290941706,-1.0
-0.6111111111111112,-1.0,0.10417423266972609,-0.6122448979591837
0.75,0.0,-0.4492279925605555,0.8571428571428571
0.6388888888888888,0.0,-0.035920631252269804,-0.8979591836734694
-0.75,-1.0,0.17072204430651391,-0.6938775510204082
0.1388888888888889,-1.0,0.41639979310420727,-0.04081632653061224
-0.4722222222222222,-1.0,0.01832348377298689,-1.0204081632653061
-0.19444444444444445,0.0,-0.4235641101830147,0.30612244897959184
-0.7222222222222222,0.0,-0.2934728779424874,-0.8367346938775511
0.25,0.0,-0.735800675712855,0.7551020408163265
-1.0,0.0,0.7634234650643248,0.7959183673469388
0.027777777777777776,0.0,0.2279925605555372,-0.24489795918367346
-0.2222222222222222,-1.0,0.2794193711688512,-1.0204081632653061
0.5,-1.0,-0.019963242981500436,-0.2653061224489796
0.6666666666666666,-1.0,0.17604851046034314,0.8979591836734694
0.2222222222222222,0.0,0.8493952700100147,0.20408163265306123
0.16666666666666666,-1.0,0.2010851024024123,-0.40816326530612246
0.6111111111111112,-1.0,-0.3803360956122685,-0.2857142857142857
-0.6111111111111112,0.0,-0.1558651655716597,-0.9387755102040817
0.6388888888888888,-1.0,0.19066327709729605,0.02040816326530612
0.05555555555555555,0.0,0.630107739883566,0.7755102040816326
0.2777777777777778,0.0,0.5449503119944534,-1.0
0.3611111111111111,-1.0,0.12604135714835968,0.7346938775510204
-0.05555555555555555,0.0,-0.5693155931196143,-0.32653061224489793
0.1111111111111111,-1.0,-0.8796372720569624,0.6530612244897959
-0.1111111111111111,0.0,0.8973554755851959,-0.10204081632653061
0.0,-1.0,0.8261855238975646,-0.7755102040816326
-0.8611111111111112,0.0,0.36509403853984396,-0.2857142857142857
0.1388888888888889,0.0,0.9283128088304885,-0.08163265306122448
-0.8888888888888888,-1.0,0.22312830840679235,0.8367346938775511
0.6388888888888888,0.0,-0.4843452518516073,0.4897959183673469
-0.027777777777777776,0.0,-0.8677187537830016,-0.5102040816326531
-0.2222222222222222,-1.0,-0.7738122750833636,0.4489795918367347
0.08333333333333333,0.0,0.28723298887384857,-0.24489795918367346
0.6111111111111112,-1.0,0.8816732146984053,-0.24489795918367346
-0.5555555555555556,0.0,0.46135560764634026,-0.32653061224489793
0.9722222222222222,0.0,-0.47175542276073823,0.7142857142857143
-0.5555555555555556,-1.0,0.7139995818063763,-0.7346938775510204
0.2777777777777778,0.0,-0.35805077750998715,-0.7142857142857143
-0.8333333333333334,0.0,0.3761761695665093,-0.5306122448979592
0.027777777777777776,-1.0,0.028327115454455414,-0.673469387755102
0.8333333333333334,0.0,0.364224636006471,-0.24489795918367346
0.5,-1.0,0.4306954119757448,0.8979591836734694
-0.027777777777777776,-1.0,-0.08946042017454081,0.20408163265306123
0.8611111111111112,0.0,0.580342698669484,-0.5102040816326531
0.8611111111111112,-1.0,0.7049313832304357,0.673469387755102
-0.25,0.0,0.9633310222633079,-0.6530612244897959
-0.3055555555555556,-1.0,-0.9710565992054321,-0.3877551020408163
0.8888888888888888,-1.0,-0.0018488560203374163,-0.4489795918367347
-0.9722222222222222,-1.0,0.22368956827010905,-0.6122448979591837
-0.25,-1.0,0.6032222919211595,0.0
-0.5,-1.0,-0.8952645074669572,-0.30612244897959184
-0.08333333333333333,-1.0,0.39597433611762245,0.40816326530612246
-0.4444444444444444,0.0,-0.910814707209438,-0.24489795918367346
-0.75,0.0,-0.5831269877953492,-0.3877551020408163
-0.9722222222222222,0.0,-0.2973246613181903,-0.8367346938775511
0.75,0.0,-0.6071841262504539,-0.6938775510204082
0.5,0.0,-0.5968503417082109,-1.0
0.6666666666666666,0.0,0.8453784102039245,0.9387755102040817
-0.027777777777777776,0.0,0.5655298403160663,-0.9183673469387755
0.8055555555555556,-1.0,0.7610903848481847,-0.4489795918367347
0.6388888888888888,-1.0,0.6661274169940683,0.08163265306122448
0.0,-1.0,0.6232735756655331,0.9591836734693877
-0.3333333333333333,0.0,0.9228322713416311,0.7755102040816326
0.4444444444444444,0.0,-0.3400904618838522,-0.9795918367346939
-0.6944444444444444,-1.0,0.10448237533978232,-0.3469387755102041
0.9444444444444444,0.0,0.07940176301627654,-0.24489795918367346
-0.4722222222222222,0.0,0.13931350215149615,-0.9591836734693877
-0.8888888888888888,-1.0,0.3799949376561348,-0.20408163265306123
