Age,Gender,Annual_Income,Spending_Score,Cluster
-0.6666666666666666,0.0,0.4653944776431488,0.7755102040816326,0
0.1111111111111111,-1.0,0.8352647275688644,0.8979591836734694,1
0.2222222222222222,-1.0,-0.4212530401575929,0.5102040816326531,1
-0.8611111111111112,0.0,-0.5913037736471987,0.1224489795918367,0
-0.8333333333333334,0.0,0.4904090593944996,0.5102040816326531,0
-0.3333333333333333,0.0,0.54084541142549,-0.2244897959183673,0
-0.75,-1.0,0.5976977340508656,-0.2857142857142857,1
-0.8333333333333334,0.0,-0.4260512617341829,-0.6938775510204082,0
0.8055555555555556,0.0,-0.6762300945337691,-0.3469387755102041,0
0.2222222222222222,-1.0,-0.5033950719182981,-0.979591836734694,1
-0.4722222222222222,0.0,0.6754487327632694,0.4897959183673469,0
0.25,-1.0,-0.2182860664487657,0.5918367346938775,1
-0.8055555555555556,0.0,-0.2378641310926959,-0.6938775510204082,0
-0.6111111111111112,-1.0,0.5579803448996885,0.9183673469387756,1
-0.0833333333333333,-1.0,0.2849109137530676,0.7346938775510204,1
0.2777777777777778,-1.0,-0.8399198829057853,0.6122448979591837,1
-0.9722222222222222,0.0,0.984867993881167,0.6326530612244898,0
0.9722222222222222,0.0,-0.775661131103701,0.9387755102040816,0
0.3055555555555556,0.0,-0.2412316902725962,-0.979591836734694,0
-0.7777777777777778,0.0,-0.7007164317078808,-0.7959183673469388,0
-0.9166666666666666,0.0,0.998041093026071,-0.0408163265306122,0
0.4444444444444444,0.0,0.601296400233308,-0.3061224489795918,0
-0.8333333333333334,0.0,-2.201019071830257e-05,-0.9183673469387756,0
-0.4166666666666667,-1.0,-0.6710687048103272,-0.3061224489795918,1
0.1944444444444444,0.0,0.3566311202086566,-0.1224489795918367,0
-0.9722222222222222,-1.0,0.9167464536080204,0.1224489795918367,1
0.6944444444444444,0.0,0.0039618343292944,-0.8979591836734694,0
0.1944444444444444,-1.0,-0.7820000660305721,-0.7346938775510204,1
0.5277777777777778,-1.0,0.6797737352394159,0.0816326530612244,1
0.1111111111111111,0.0,-0.3131940088260865,-0.5714285714285714,0
1.0,-1.0,0.1529158000154071,-0.5306122448979592,1
-0.4166666666666667,-1.0,0.2922733225483399,0.8979591836734694,1
-0.5277777777777778,-1.0,-0.4161906962923833,0.0204081632653061,1
0.6944444444444444,0.0,0.6060395963331022,0.9183673469387756,0
0.0833333333333333,-1.0,-0.0379455687983536,-0.8979591836734694,1
0.6111111111111112,0.0,0.8828507599018346,0.7346938775510204,0
-0.3888888888888889,0.0,-0.4939196848140689,0.2244897959183673,0
0.7777777777777778,-1.0,-0.2665874299800808,0.3061224489795918,1
0.8333333333333334,-1.0,-0.808753452848669,-0.9387755102040816,1
0.0555555555555555,-1.0,-0.7242893459671828,0.0204081632653061,1
-0.9166666666666666,-1.0,0.0984625881783265,-0.1632653061224489,1
0.0277777777777777,0.0,-0.3524381788768199,0.7142857142857143,0
-0.8333333333333334,0.0,0.1181066833944116,0.5918367346938775,0
-0.25,0.0,-0.2945513772876842,-0.2448979591836734,0
-0.7222222222222222,0.0,0.4466748104372324,-0.7346938775510204,0
0.3611111111111111,-1.0,0.2233374052186162,0.5918367346938775,1
0.4166666666666667,-1.0,-0.3930029603706516,0.5306122448979592,1
-0.7777777777777778,-1.0,-0.3073833184764546,-0.4489795918367347,1
-0.25,0.0,0.4174892975447632,-1.020408163265306,0
-0.4166666666666667,-1.0,-0.7089042226550893,-0.7959183673469388,1
-0.75,-1.0,0.9844828155435968,-0.5306122448979592,1
0.1111111111111111,-1.0,-0.2642213344778632,-0.7142857142857143,1
-0.2222222222222222,0.0,-0.2360482903584359,-0.979591836734694,0
-0.25,-1.0,0.311488219045418,0.3469387755102041,1
0.25,-1.0,-0.5795173165175477,-1.0,1
-0.5,0.0,-0.5021184808566366,-0.5714285714285714,0
-0.8055555555555556,-1.0,0.9802788691164008,-0.4489795918367347,1
0.2222222222222222,0.0,-0.9523259269041566,-0.2448979591836734,0
-0.5,0.0,0.1807476861787007,-0.3265306122448979,0
-0.1666666666666666,-1.0,0.6748214423277977,0.0612244897959183,1
-0.1111111111111111,-1.0,-0.0892403182673577,-0.3877551020408163,1
-0.1666666666666666,-1.0,-0.6990766724993672,0.8979591836734694,1
-0.1388888888888889,-1.0,0.886372390416763,-1.0,1
0.7222222222222222,-1.0,-0.8635918430233198,-0.0408163265306122,1
-0.5833333333333334,-1.0,0.2833041698306315,0.7959183673469388,1
-0.9166666666666666,0.0,-0.5856031342511583,-0.3469387755102041,0
-0.4444444444444444,-1.0,-0.7983096173528343,0.8163265306122449,1
0.8055555555555556,-1.0,0.70837597807785,0.0408163265306122,1
0.0,-1.0,-0.8804406440181805,0.2040816326530612,1
0.75,-1.0,0.8740466836145135,-0.1224489795918367,1
-0.2777777777777778,0.0,-0.0847172240747466,0.0816326530612244,0
-0.8611111111111112,0.0,0.6583027941937117,-0.4081632653061224,0
-0.4166666666666667,-1.0,0.4013558277482474,0.6122448979591837,1
0.5833333333333334,-1.0,0.0976482111217493,-0.3265306122448979,1
-0.9722222222222222,-1.0,-0.1463567631813529,0.8571428571428571,1
-0.8333333333333334,0.0,0.497562371377948,0.5714285714285714,0
-0.2777777777777778,-1.0,0.0402566388237754,-0.7551020408163265,1
0.0277777777777777,-1.0,0.2009640463534616,-0.4081632653061224,1
0.1666666666666666,0.0,-0.1140458032068847,-0.4897959183673469,0
-0.5833333333333334,0.0,-0.4536410357995752,-0.4897959183673469,0
-0.0555555555555555,-1.0,-0.532701640859718,-0.8571428571428571,1
0.5,-1.0,-0.4707319488923371,0.0408163265306122,1
0.5,0.0,0.4771149042006449,0.1632653061224489,0
0.5,-1.0,-0.8108884413483443,0.4285714285714285,1
0.3888888888888889,0.0,0.645812010961075,-0.5510204081632653,0
0.3055555555555556,0.0,-0.9485071588145312,-0.3877551020408163,0
0.75,-1.0,0.02502558684671,-0.3469387755102041,1
0.2777777777777778,-1.0,0.1241264705558673,-0.6326530612244898,1
0.6111111111111112,0.0,-0.2559344976724223,-0.0612244897959183,0
-0.6666666666666666,-1.0,-0.1075307867542672,-0.9591836734693876,1
0.3888888888888889,-1.0,0.937072864736373,-0.3265306122448979,1
0.4444444444444444,0.0,0.8566696380424136,-0.7551020408163265,0
0.0833333333333333,0.0,0.6128627554557761,-0.8571428571428571,0
1.0,-1.0,-0.8244357137354595,0.9591836734693876,1
0.3055555555555556,0.0,-0.1289797176092531,0.3265306122448979,0
-0.5,-1.0,0.3702774384540042,-0.2244897959183673,1
0.5,-1.0,-0.5184060219881805,0.1632653061224489,1
0.1944444444444444,0.0,0.6334752990634663,0.8571428571428571,0
-0.2222222222222222,0.0,-0.725466891170612,0.0612244897959183,0
0.3888888888888889,0.0,0.0541560742623834,-0.1836734693877551,0
-0.6388888888888888,-1.0,-0.3687477301990822,0.2857142857142857,1
-0.0833333333333333,0.0,0.958466770114563,-0.4081632653061224,0
-0.4722222222222222,-1.0,0.2597532657620478,-0.5918367346938775,1
-0.8055555555555556,0.0,0.3566531303993749,0.2448979591836734,0
-0.6666666666666666,0.0,0.9459759868819264,-0.4897959183673469,0
-0.9166666666666666,-1.0,0.7254778962659711,-0.3673469387755102,1
0.3055555555555556,0.0,-0.3050282280695962,-0.8367346938775511,0
-0.9166666666666666,0.0,0.6928477885260875,0.5918367346938775,0
-0.8888888888888888,-1.0,-0.0298898389954548,0.4693877551020408,1
0.4444444444444444,-1.0,0.9801578130674502,-0.7755102040816326,1
0.4722222222222222,0.0,0.4353175520265883,-0.7755102040816326,0
-0.75,-1.0,-0.7585482078202208,0.5306122448979592,1
-0.9166666666666666,-1.0,0.0729197618497364,0.0816326530612244,1
-0.0277777777777777,0.0,0.4477973301638658,-0.3877551020408163,0
-0.0833333333333333,-1.0,-0.2328788228950004,0.673469387755102,1
-0.1388888888888889,-1.0,0.9315703170567972,-0.1632653061224489,1
0.0555555555555555,-1.0,-0.6011643390889982,-0.673469387755102,1
0.0277777777777777,0.0,0.2808940539469775,0.9183673469387756,0
0.8333333333333334,0.0,0.8628655067296158,-0.1428571428571428,0
-0.4444444444444444,0.0,0.2259015924372984,0.4081632653061224,0
-0.2222222222222222,-1.0,-0.6704854347562922,0.2244897959183673,1
-0.75,0.0,0.7708408993363928,0.9387755102040816,0
-0.0277777777777777,-1.0,0.5184280321788989,-0.3265306122448979,1
0.3055555555555556,0.0,0.515390625859773,-0.0408163265306122,0
-0.8888888888888888,0.0,0.5411535540955462,0.6530612244897959,0
-0.8611111111111112,-1.0,0.0585691175014031,-0.5306122448979592,1
-1.0,-1.0,-0.1407881849296224,0.2653061224489796,1
-0.2777777777777778,-1.0,0.6859145784498223,0.5102040816326531,1
-0.4444444444444444,-1.0,0.7961966390438773,0.3469387755102041,1
0.0,0.0,-0.6799718269558805,-0.1836734693877551,0
0.9444444444444444,-1.0,0.6441832568479205,0.0,1
-0.8333333333333334,-1.0,0.837564792498927,0.8979591836734694,1
0.4444444444444444,0.0,0.5613258938888706,-0.3469387755102041,0
-0.3333333333333333,-1.0,0.0962945843925737,0.6326530612244898,1
0.5555555555555556,0.0,0.8996445354198994,0.2857142857142857,0
-0.8888888888888888,-1.0,0.3194779182761618,-0.6326530612244898,1
0.6666666666666666,0.0,-0.1587595056511164,0.4897959183673469,0
-0.2777777777777778,-1.0,-0.2773173979552533,-1.020408163265306,1
0.4444444444444444,0.0,-0.2921632715947483,0.1020408163265306,0
0.1111111111111111,-1.0,0.1556450636644766,0.8163265306122449,1
-0.4444444444444444,0.0,-0.4265024706439081,-0.5510204081632653,0
0.9444444444444444,0.0,0.8793401344822653,-0.0204081632653061,0
-0.5833333333333334,-1.0,0.7555878371686091,-0.4489795918367347,1
0.1388888888888889,-1.0,-0.1369694168399969,0.9387755102040816,1
0.5,-1.0,-0.2858243366678772,-0.3877551020408163,1
-0.75,0.0,-0.7721505056841318,-0.4489795918367347,0
-0.5277777777777778,-1.0,0.3302078862513343,-0.3673469387755102,1
-0.4722222222222222,-1.0,0.3833074713592393,-0.1224489795918367,1
-0.2777777777777778,-1.0,0.8511010597906831,-0.9183673469387756,1
-0.6944444444444444,0.0,-0.6714538831478974,0.0408163265306122,0
0.1111111111111111,-1.0,0.3329811702818405,-0.3265306122448979,1
-0.4166666666666667,-1.0,0.1087413472437738,-0.979591836734694,1
-0.5833333333333334,0.0,0.7990249485511792,-1.020408163265306,0
0.3055555555555556,-1.0,0.4578890026082076,-0.1428571428571428,1
-0.0555555555555555,-1.0,-0.360879087017289,-0.4081632653061224,1
-0.25,-1.0,-0.5610507665048917,0.2653061224489796,1
0.7777777777777778,0.0,0.1456524370783672,-0.1020408163265306,0
0.1388888888888889,-1.0,-0.6951918738375868,0.5510204081632653,1
-0.5555555555555556,-1.0,-0.5252401862062135,0.4285714285714285,1
-0.0555555555555555,0.0,-0.872406924406,-0.979591836734694,0
0.1388888888888889,0.0,0.9364785895869788,-0.0816326530612244,0
-0.25,-1.0,-0.1407331594528266,-0.1632653061224489,1
-0.6944444444444444,0.0,0.4083660734920268,0.6326530612244898,0
0.8055555555555556,0.0,0.4318949673698922,0.4081632653061224,0
-0.7777777777777778,0.0,0.0202493754608383,0.9183673469387756,0
0.6944444444444444,0.0,-0.9030120945997996,-0.0612244897959183,0
-0.1388888888888889,0.0,0.9730485214654384,-0.3673469387755102,0
-0.9722222222222222,-1.0,-0.5943411799663244,-0.3877551020408163,1
-0.1666666666666666,-1.0,-0.1783815906764832,0.3877551020408163,1
-0.8888888888888888,0.0,-0.7554997964057358,-0.2244897959183673,0
0.0,0.0,-0.2314261503075924,-0.2244897959183673,0
0.8055555555555556,0.0,0.624209008771061,0.0204081632653061,0
0.1666666666666666,0.0,0.6399573002300065,-0.3469387755102041,0
0.6666666666666666,-1.0,-0.201866464172912,0.5306122448979592,1
-0.5833333333333334,-1.0,-0.8096558706681194,0.4489795918367347,1
-0.75,-1.0,-0.7485005557573157,-0.0204081632653061,1
-0.5833333333333334,-1.0,0.1232460629271352,0.0,1
0.0277777777777777,0.0,-0.3822509822047608,-0.7755102040816326,0
-0.2222222222222222,-1.0,0.7912113308461818,0.2653061224489796,1
0.9166666666666666,-1.0,-0.6886658522896101,0.5102040816326531,1
0.6944444444444444,0.0,-0.2845587507015748,0.4489795918367347,0
-0.9722222222222222,-1.0,0.6228663871372445,-0.1428571428571428,1
-0.8888888888888888,-1.0,-0.1045814211980146,0.0,1
-0.6388888888888888,0.0,-0.279914600460013,-0.8775510204081632,0
0.8333333333333334,0.0,0.5042754795470302,0.5918367346938775,0
-0.75,0.0,-0.5826097483134691,1.0,0
-0.9444444444444444,0.0,0.0301869765701519,-0.2448979591836734,0
-0.5,0.0,0.9041786347078696,0.979591836734694,0
0.6388888888888888,-1.0,-0.1567565782957509,0.8367346938775511,1
0.3611111111111111,-1.0,-0.5076210285362123,-0.5102040816326531,1
-0.7777777777777778,0.0,-0.2914479403964035,-0.9591836734693876,0
-0.5555555555555556,-1.0,0.2880913863118624,-0.4897959183673469,1
-0.3888888888888889,0.0,-0.7153091881541154,0.3877551020408163,0
-0.3611111111111111,0.0,-0.8393256077563912,0.8979591836734694,0
0.0833333333333333,0.0,-0.097185997116665,-0.673469387755102,0
-0.5277777777777778,-1.0,-0.887395864285164,-0.673469387755102,1
0.8611111111111112,-1.0,0.361605423310993,-0.8163265306122449,1
0.25,-1.0,0.0257079027589774,0.8163265306122449,1
-0.5277777777777778,0.0,-0.8380270065040114,-0.7346938775510204,0
0.6388888888888888,0.0,0.5298073007802613,0.1224489795918367,0
-0.8055555555555556,0.0,-0.4100828683680544,-0.2448979591836734,0
-0.7222222222222222,0.0,0.9374250277878656,-0.6530612244897959,0
-0.6388888888888888,0.0,-0.2600173880506675,-0.4693877551020408,0
0.8611111111111112,-1.0,0.230017498101621,-0.2857142857142857,1
1.0,0.0,-0.7376605368285516,0.8775510204081632,0
-0.7222222222222222,0.0,0.554953943675922,0.4081632653061224,0
0.4444444444444444,0.0,-0.6921654726138202,0.0612244897959183,0
-0.2222222222222222,0.0,-0.3856515566707385,-0.0612244897959183,0
0.4722222222222222,0.0,0.8947252577943587,0.4897959183673469,0
0.75,-1.0,0.1730221092365765,-0.5510204081632653,1
-0.5277777777777778,0.0,-0.2749072820715991,0.0408163265306122,0
-0.4722222222222222,0.0,0.281664410622118,-0.9183673469387756,0
0.4722222222222222,0.0,0.8449272012941992,-0.9183673469387756,0
-0.1111111111111111,0.0,0.3486964464547085,0.6530612244897959,0
0.3055555555555556,0.0,0.7464756182112318,1.0,0
0.8055555555555556,0.0,0.4621919948936357,0.7551020408163265,0
-0.4166666666666667,-1.0,-0.8363762422001386,-1.0,1
-0.6111111111111112,-1.0,0.5950895264507466,0.2653061224489796,1
-0.7777777777777778,0.0,-0.7576457900007704,-0.5714285714285714,0
-0.8333333333333334,0.0,0.8240615404932484,-0.6122448979591837,0
0.3055555555555556,-1.0,-0.708882212464371,-0.3061224489795918,1
-0.5,-1.0,0.113484543343568,0.0204081632653061,1
-0.3611111111111111,-1.0,0.0499521278351876,0.0612244897959183,1
0.8055555555555556,-1.0,0.933430178172494,0.0816326530612244,1
0.1944444444444444,-1.0,-0.5404162127064831,-0.3061224489795918,1
0.8333333333333334,-1.0,0.386047740103668,-1.020408163265306,1
-0.5833333333333334,-1.0,0.0049302827208997,-0.0408163265306122,1
0.9722222222222222,-1.0,-0.2314261503075924,-0.0204081632653061,1
-0.5277777777777778,-1.0,0.8085773713229225,0.3469387755102041,1
0.9722222222222222,-1.0,-0.1986529763280398,0.1632653061224489,1
-0.3888888888888889,0.0,0.7855437067362189,-0.5714285714285714,0
0.4166666666666667,-1.0,-0.5634168620071093,-0.3265306122448979,1
0.9444444444444444,-1.0,0.6996049170766064,0.3673469387755102,1
-0.5555555555555556,-1.0,-0.774934794809997,0.673469387755102,1
0.9444444444444444,0.0,-0.3203693310002531,-0.8571428571428571,0
0.1944444444444444,-1.0,-0.9387566443263232,0.1632653061224489,1
0.1666666666666666,-1.0,0.8878580782902484,0.9591836734693876,1
0.6666666666666666,-1.0,-0.9447654263924196,0.8163265306122449,1
-0.5277777777777778,-1.0,-0.3560588552499807,-0.4489795918367347,1
-0.0277777777777777,0.0,0.6699351799883346,-0.4693877551020408,0
-0.5833333333333334,0.0,-0.107519781658908,0.2653061224489796,0
0.8888888888888888,0.0,0.7241022593460772,0.4081632653061224,0
1.0,-1.0,0.0966907678255032,0.6938775510204082,1
0.8333333333333334,0.0,-0.3820418853929369,0.0612244897959183,0
0.0,-1.0,-0.0670320358325904,-0.0408163265306122,1
-0.9444444444444444,0.0,0.8759395600162876,-0.6122448979591837,0
0.8888888888888888,-1.0,-0.8914457393773317,-0.2857142857142857,1
0.5277777777777778,-1.0,0.3992098341532129,0.0612244897959183,1
-0.5277777777777778,-1.0,0.1241594858419448,0.8775510204081632,1
0.9444444444444444,-1.0,-0.791156305369386,-0.9591836734693876,1
0.0,-1.0,0.0426117292306337,0.2857142857142857,1
-0.9722222222222222,0.0,0.4502954868103932,0.2040816326530612,0
0.8333333333333334,0.0,-0.9545599612620644,-0.0612244897959183,0
0.1666666666666666,-1.0,-0.7302541076518428,-0.3877551020408163,1
-0.4166666666666667,-1.0,-0.304797121067054,0.3061224489795918,1
0.8611111111111112,-1.0,-0.5415497375284757,-0.2653061224489796,1
0.1666666666666666,-1.0,-0.1924020821640419,0.7755102040816326,1
0.8611111111111112,0.0,-0.8582103513926949,0.0,0
0.7777777777777778,-1.0,0.5604014658787019,-0.1428571428571428,1
-0.2777777777777778,0.0,0.997457822972036,-0.9591836734693876,0
-0.1666666666666666,0.0,0.1734623130509426,-1.020408163265306,0
-0.9166666666666666,-1.0,-0.733687697403898,-0.0612244897959183,1
0.9166666666666666,0.0,-0.6009772524678927,0.8775510204081632,0
-0.3611111111111111,0.0,-0.4528046485522797,-0.2857142857142857,0
-0.0555555555555555,-1.0,0.3511835980058767,-0.4285714285714285,1
0.6111111111111112,-1.0,-0.3803471007076276,-0.4897959183673469,1
0.5,-1.0,-0.4271847865561755,-0.9591836734693876,1
0.3611111111111111,0.0,-0.9505100861698966,-0.6530612244897959,0
-0.6111111111111112,-1.0,-0.2814002883334984,0.5306122448979592,1
0.4722222222222222,-1.0,-0.138576160762433,-0.3673469387755102,1
-0.4444444444444444,0.0,-0.593515797814388,0.0408163265306122,0
0.0833333333333333,-1.0,-0.9097141976735228,0.1632653061224489,1
0.7222222222222222,0.0,0.4741765437397515,-0.0204081632653061,0
0.1666666666666666,0.0,0.4559631109203561,0.0,0
-0.0277777777777777,0.0,0.7536069200039618,-0.5102040816326531,0
0.8333333333333334,-1.0,0.3277537499862436,0.7959183673469388,1
-0.7777777777777778,0.0,-0.624286044438575,0.4897959183673469,0
-0.5555555555555556,-1.0,0.3288102391407221,0.2448979591836734,1
0.3611111111111111,-1.0,0.9295673897014316,-0.5714285714285714,1
-0.6388888888888888,-1.0,0.4980906159551873,-0.2653061224489796,1
0.75,-1.0,0.0855536113220421,0.7755102040816326,1
0.3611111111111111,0.0,0.1508248318971684,-0.2040816326530612,0
-0.6111111111111112,-1.0,0.739289290941706,-1.0,1
